frame,class,prob,xmin,ymin,xmax,ymax
14960,bus,0.5367712378501892,582,469,860,740
14960,car,0.43515488505363464,205,563,321,644
14960,car,0.3646024465560913,937,591,1072,686
14961,car,0.5407532453536987,947,592,1072,725
14961,bus,0.5367712378501892,582,469,860,740
14961,car,0.43515488505363464,205,563,321,644
14961,car,0.3646024465560913,937,591,1072,686
14962,car,0.5407532453536987,947,592,1072,725
14962,bus,0.5367712378501892,582,469,860,740
14962,car,0.43515488505363464,205,563,321,644
14962,car,0.3646024465560913,937,591,1072,686
14963,car,0.5407532453536987,947,592,1072,725
14963,bus,0.5367712378501892,582,469,860,740
14963,car,0.43515488505363464,205,563,321,644
14963,car,0.3646024465560913,937,591,1072,686
14964,car,0.5407532453536987,947,592,1072,725
14964,bus,0.5367712378501892,582,469,860,740
14964,car,0.43515488505363464,205,563,321,644
14964,car,0.3646024465560913,937,591,1072,686
14965,car,0.5407532453536987,947,592,1072,725
14965,bus,0.5367712378501892,582,469,860,740
14965,car,0.43515488505363464,205,563,321,644
14965,car,0.3646024465560913,937,591,1072,686
14966,car,0.5407532453536987,947,592,1072,725
14966,bus,0.5367712378501892,582,469,860,740
14966,car,0.43515488505363464,205,563,321,644
14966,car,0.3646024465560913,937,591,1072,686
14967,car,0.5407532453536987,947,592,1072,725
14967,bus,0.5367712378501892,582,469,860,740
14967,car,0.43515488505363464,205,563,321,644
14967,car,0.3646024465560913,937,591,1072,686
14968,bus,0.5006621479988098,599,473,867,745
14968,car,0.49594005942344666,0,691,29,783
14968,truck,0.4799719452857971,599,472,867,747
14968,car,0.3933441936969757,936,593,1069,701
14968,car,0.37410858273506165,204,564,328,644
14969,bus,0.5006621479988098,599,473,867,745
14969,car,0.49594005942344666,0,691,29,783
14969,truck,0.4799719452857971,599,472,867,747
14969,car,0.3933441936969757,936,593,1069,701
14969,car,0.37410858273506165,204,564,328,644
14970,car,0.790255069732666,0,679,82,825
14970,car,0.5348702669143677,935,593,1066,696
14970,truck,0.4973335266113281,606,476,865,741
14970,car,0.36200228333473206,204,564,331,642
14971,car,0.790255069732666,0,679,82,825
14971,car,0.5348702669143677,935,593,1066,696
14971,truck,0.4973335266113281,606,476,865,741
14971,car,0.36200228333473206,204,564,331,642
14972,car,0.790255069732666,0,679,82,825
14972,car,0.5348702669143677,935,593,1066,696
14972,truck,0.4973335266113281,606,476,865,741
14972,car,0.36200228333473206,204,564,331,642
14973,car,0.790255069732666,0,679,82,825
14973,car,0.5348702669143677,935,593,1066,696
14973,truck,0.4973335266113281,606,476,865,741
14973,car,0.36200228333473206,204,564,331,642
14974,car,0.790255069732666,0,679,82,825
14974,car,0.5348702669143677,935,593,1066,696
14974,truck,0.4973335266113281,606,476,865,741
14974,car,0.36200228333473206,204,564,331,642
14975,car,0.790255069732666,0,679,82,825
14975,car,0.5348702669143677,935,593,1066,696
14975,truck,0.4973335266113281,606,476,865,741
14975,car,0.36200228333473206,204,564,331,642
14976,car,0.7743860483169556,0,676,119,823
14976,car,0.6128461360931396,937,591,1068,706
14976,truck,0.44995376467704773,612,478,867,729
14976,car,0.3861914575099945,204,564,329,642
14977,car,0.7743860483169556,0,676,119,823
14977,car,0.6128461360931396,937,591,1068,706
14977,truck,0.44995376467704773,612,478,867,729
14977,car,0.3861914575099945,204,564,329,642
14978,car,0.82280433177948,0,676,175,834
14978,car,0.5297260284423828,938,589,1062,708
14978,truck,0.3814818561077118,622,484,868,725
14979,car,0.82280433177948,0,676,175,834
14979,car,0.5297260284423828,938,589,1062,708
14979,truck,0.3814818561077118,622,484,868,725
14980,car,0.82280433177948,0,676,175,834
14980,car,0.5297260284423828,938,589,1062,708
14980,truck,0.3814818561077118,622,484,868,725
14981,car,0.82280433177948,0,676,175,834
14981,car,0.5297260284423828,938,589,1062,708
14981,truck,0.3814818561077118,622,484,868,725
14982,car,0.82280433177948,0,676,175,834
14982,car,0.5297260284423828,938,589,1062,708
14982,truck,0.3814818561077118,622,484,868,725
14983,car,0.82280433177948,0,676,175,834
14983,car,0.5297260284423828,938,589,1062,708
14983,truck,0.3814818561077118,622,484,868,725
14984,car,0.82280433177948,0,676,175,834
14984,car,0.5297260284423828,938,589,1062,708
14984,truck,0.3814818561077118,622,484,868,725
14985,car,0.82280433177948,0,676,175,834
14985,car,0.5297260284423828,938,589,1062,708
14985,truck,0.3814818561077118,622,484,868,725
14986,car,0.82280433177948,0,676,175,834
14986,car,0.5297260284423828,938,589,1062,708
14986,truck,0.3814818561077118,622,484,868,725
14987,car,0.7761796116828918,0,659,229,836
14987,truck,0.6627248525619507,628,489,870,714
14987,car,0.5653993487358093,937,588,1062,707
14988,car,0.7761796116828918,0,659,229,836
14988,truck,0.6627248525619507,628,489,870,714
14988,car,0.5653993487358093,937,588,1062,707
14989,car,0.7761796116828918,0,659,229,836
14989,truck,0.6627248525619507,628,489,870,714
14989,car,0.5653993487358093,937,588,1062,707
14990,car,0.7761796116828918,0,659,229,836
14990,truck,0.6627248525619507,628,489,870,714
14990,car,0.5653993487358093,937,588,1062,707
14991,car,0.7761796116828918,0,659,229,836
14991,truck,0.6627248525619507,628,489,870,714
14991,car,0.5653993487358093,937,588,1062,707
14992,car,0.7761796116828918,0,659,229,836
14992,truck,0.6627248525619507,628,489,870,714
14992,car,0.5653993487358093,937,588,1062,707
14993,car,0.7761796116828918,0,659,229,836
14993,truck,0.6627248525619507,628,489,870,714
14993,car,0.5653993487358093,937,588,1062,707
14994,car,0.45014700293540955,205,564,320,643
14994,car,0.3905913531780243,912,585,1102,755
14994,truck,0.3892844319343567,520,444,857,770
14995,car,0.45014700293540955,205,564,320,643
14995,car,0.3905913531780243,912,585,1102,755
14995,truck,0.3892844319343567,520,444,857,770
14996,car,0.45014700293540955,205,564,320,643
14996,car,0.3905913531780243,912,585,1102,755
14996,truck,0.3892844319343567,520,444,857,770
14997,car,0.45014700293540955,205,564,320,643
14997,car,0.3905913531780243,912,585,1102,755
14997,truck,0.3892844319343567,520,444,857,770
14998,car,0.45014700293540955,205,564,320,643
14998,car,0.3905913531780243,912,585,1102,755
14998,truck,0.3892844319343567,520,444,857,770
14999,car,0.45014700293540955,205,564,320,643
14999,car,0.3905913531780243,912,585,1102,755
14999,truck,0.3892844319343567,520,444,857,770
15000,car,0.45014700293540955,205,564,320,643
15000,car,0.3905913531780243,912,585,1102,755
15000,truck,0.3892844319343567,520,444,857,770
15001,car,0.45014700293540955,205,564,320,643
15001,car,0.3905913531780243,912,585,1102,755
15001,truck,0.3892844319343567,520,444,857,770
15002,car,0.4525223672389984,205,563,322,643
15002,car,0.4187012016773224,917,590,1089,741
15002,truck,0.4161427617073059,541,453,855,764
15003,car,0.4525223672389984,205,563,322,643
15003,car,0.4187012016773224,917,590,1089,741
15003,truck,0.4161427617073059,541,453,855,764
15004,car,0.4525223672389984,205,563,322,643
15004,car,0.4187012016773224,917,590,1089,741
15004,truck,0.4161427617073059,541,453,855,764
15005,car,0.4525223672389984,205,563,322,643
15005,car,0.4187012016773224,917,590,1089,741
15005,truck,0.4161427617073059,541,453,855,764
15006,car,0.4525223672389984,205,563,322,643
15006,car,0.4187012016773224,917,590,1089,741
15006,truck,0.4161427617073059,541,453,855,764
15007,car,0.5403087735176086,922,591,1084,723
15007,truck,0.48100170493125916,550,457,860,762
15007,car,0.43630480766296387,205,564,321,642
15008,car,0.5403087735176086,922,591,1084,723
15008,truck,0.48100170493125916,550,457,860,762
15008,car,0.43630480766296387,205,564,321,642
15009,car,0.6129663586616516,923,590,1084,727
15009,car,0.44730859994888306,205,564,329,643
15009,truck,0.3804667294025421,552,461,858,761
15010,car,0.6129663586616516,923,590,1084,727
15010,car,0.44730859994888306,205,564,329,643
15010,truck,0.3804667294025421,552,461,858,761
15011,car,0.5445149540901184,926,590,1079,706
15011,truck,0.48872336745262146,567,463,857,760
15011,car,0.4227234721183777,205,564,329,643
15012,car,0.5445149540901184,926,590,1079,706
15012,truck,0.48872336745262146,567,463,857,760
15012,car,0.4227234721183777,205,564,329,643
15013,car,0.5445149540901184,926,590,1079,706
15013,truck,0.48872336745262146,567,463,857,760
15013,car,0.4227234721183777,205,564,329,643
15014,car,0.5445149540901184,926,590,1079,706
15014,truck,0.48872336745262146,567,463,857,760
15014,car,0.4227234721183777,205,564,329,643
15015,car,0.5445149540901184,926,590,1079,706
15015,truck,0.48872336745262146,567,463,857,760
15015,car,0.4227234721183777,205,564,329,643
15016,car,0.5445149540901184,926,590,1079,706
15016,truck,0.48872336745262146,567,463,857,760
15016,car,0.4227234721183777,205,564,329,643
15017,car,0.5445149540901184,926,590,1079,706
15017,truck,0.48872336745262146,567,463,857,760
15017,car,0.4227234721183777,205,564,329,643
15018,car,0.5445149540901184,926,590,1079,706
15018,truck,0.48872336745262146,567,463,857,760
15018,car,0.4227234721183777,205,564,329,643
15019,car,0.5337080955505371,934,592,1076,720
15019,truck,0.47669273614883423,571,468,857,752
15019,bus,0.4252706468105316,571,468,856,750
15020,car,0.5337080955505371,934,592,1076,720
15020,truck,0.47669273614883423,571,468,857,752
15020,bus,0.4252706468105316,571,468,856,750
15021,car,0.5337080955505371,934,592,1076,720
15021,truck,0.47669273614883423,571,468,857,752
15021,bus,0.4252706468105316,571,468,856,750
15022,car,0.5337080955505371,934,592,1076,720
15022,truck,0.47669273614883423,571,468,857,752
15022,bus,0.4252706468105316,571,468,856,750
15023,car,0.5337080955505371,934,592,1076,720
15023,truck,0.47669273614883423,571,468,857,752
15023,bus,0.4252706468105316,571,468,856,750
15024,car,0.5337080955505371,934,592,1076,720
15024,truck,0.47669273614883423,571,468,857,752
15024,bus,0.4252706468105316,571,468,856,750
15025,car,0.5414344668388367,947,592,1072,725
15025,bus,0.541268527507782,582,469,860,740
15025,car,0.4358091652393341,205,563,321,644
15025,car,0.3641938269138336,937,591,1072,686
15026,car,0.5414344668388367,947,592,1072,725
15026,bus,0.541268527507782,582,469,860,740
15026,car,0.4358091652393341,205,563,321,644
15026,car,0.3641938269138336,937,591,1072,686
15027,car,0.5414344668388367,947,592,1072,725
15027,bus,0.541268527507782,582,469,860,740
15027,car,0.4358091652393341,205,563,321,644
15027,car,0.3641938269138336,937,591,1072,686
15028,car,0.5414344668388367,947,592,1072,725
15028,bus,0.541268527507782,582,469,860,740
15028,car,0.4358091652393341,205,563,321,644
15028,car,0.3641938269138336,937,591,1072,686
15029,car,0.5414344668388367,947,592,1072,725
15029,bus,0.541268527507782,582,469,860,740
15029,car,0.4358091652393341,205,563,321,644
15029,car,0.3641938269138336,937,591,1072,686
15030,car,0.5414344668388367,947,592,1072,725
15030,bus,0.541268527507782,582,469,860,740
15030,car,0.4358091652393341,205,563,321,644
15030,car,0.3641938269138336,937,591,1072,686
15031,bus,0.5714945197105408,594,472,865,742
15031,truck,0.45744460821151733,595,471,865,744
15031,car,0.4136471152305603,204,564,329,643
15031,car,0.3910961151123047,950,593,1071,718
15031,car,0.3627176880836487,937,593,1068,666
15032,car,0.8099302649497986,0,681,66,818
15032,car,0.5232213735580444,933,592,1067,712
15032,truck,0.47102200984954834,605,475,865,740
15032,car,0.3936377167701721,204,564,330,643
15033,car,0.8099302649497986,0,681,66,818
15033,car,0.5232213735580444,933,592,1067,712
15033,truck,0.47102200984954834,605,475,865,740
15033,car,0.3936377167701721,204,564,330,643
15034,car,0.8099302649497986,0,681,66,818
15034,car,0.5232213735580444,933,592,1067,712
15034,truck,0.47102200984954834,605,475,865,740
15034,car,0.3936377167701721,204,564,330,643
15035,car,0.8099302649497986,0,681,66,818
15035,car,0.5232213735580444,933,592,1067,712
15035,truck,0.47102200984954834,605,475,865,740
15035,car,0.3936377167701721,204,564,330,643
15036,car,0.8099302649497986,0,681,66,818
15036,car,0.5232213735580444,933,592,1067,712
15036,truck,0.47102200984954834,605,475,865,740
15036,car,0.3936377167701721,204,564,330,643
15037,car,0.8099302649497986,0,681,66,818
15037,car,0.5232213735580444,933,592,1067,712
15037,truck,0.47102200984954834,605,475,865,740
15037,car,0.3936377167701721,204,564,330,643
15038,car,0.790248453617096,0,679,82,825
15038,car,0.5347693562507629,935,593,1066,696
15038,truck,0.4968456029891968,606,476,865,741
15038,car,0.36250925064086914,204,564,331,642
15039,car,0.790248453617096,0,679,82,825
15039,car,0.5347693562507629,935,593,1066,696
15039,truck,0.4968456029891968,606,476,865,741
15039,car,0.36250925064086914,204,564,331,642
15040,car,0.790248453617096,0,679,82,825
15040,car,0.5347693562507629,935,593,1066,696
15040,truck,0.4968456029891968,606,476,865,741
15040,car,0.36250925064086914,204,564,331,642
15041,car,0.790248453617096,0,679,82,825
15041,car,0.5347693562507629,935,593,1066,696
15041,truck,0.4968456029891968,606,476,865,741
15041,car,0.36250925064086914,204,564,331,642
15042,car,0.7958975434303284,0,676,191,837
15042,car,0.5645622611045837,939,588,1062,706
15042,bus,0.42585909366607666,624,491,869,712
15042,car,0.373338520526886,203,564,330,645
15043,car,0.7958975434303284,0,676,191,837
15043,car,0.5645622611045837,939,588,1062,706
15043,bus,0.42585909366607666,624,491,869,712
15043,car,0.373338520526886,203,564,330,645
15044,car,0.7958975434303284,0,676,191,837
15044,car,0.5645622611045837,939,588,1062,706
15044,bus,0.42585909366607666,624,491,869,712
15044,car,0.373338520526886,203,564,330,645
15045,car,0.7958975434303284,0,676,191,837
15045,car,0.5645622611045837,939,588,1062,706
15045,bus,0.42585909366607666,624,491,869,712
15045,car,0.373338520526886,203,564,330,645
15046,car,0.7759095430374146,0,659,229,836
15046,truck,0.6620609760284424,628,489,870,714
15046,car,0.5649409294128418,937,588,1062,707
15047,car,0.7759095430374146,0,659,229,836
15047,truck,0.6620609760284424,628,489,870,714
15047,car,0.5649409294128418,937,588,1062,707
15048,car,0.7759095430374146,0,659,229,836
15048,truck,0.6620609760284424,628,489,870,714
15048,car,0.5649409294128418,937,588,1062,707
15049,car,0.7759095430374146,0,659,229,836
15049,truck,0.6620609760284424,628,489,870,714
15049,car,0.5649409294128418,937,588,1062,707
15050,car,0.7759095430374146,0,659,229,836
15050,truck,0.6620609760284424,628,489,870,714
15050,car,0.5649409294128418,937,588,1062,707
15051,car,0.7759095430374146,0,659,229,836
15051,truck,0.6620609760284424,628,489,870,714
15051,car,0.5649409294128418,937,588,1062,707
15052,car,0.7759095430374146,0,659,229,836
15052,truck,0.6620609760284424,628,489,870,714
15052,car,0.5649409294128418,937,588,1062,707
15053,car,0.7759095430374146,0,659,229,836
15053,truck,0.6620609760284424,628,489,870,714
15053,car,0.5649409294128418,937,588,1062,707
15054,car,0.7759095430374146,0,659,229,836
15054,truck,0.6620609760284424,628,489,870,714
15054,car,0.5649409294128418,937,588,1062,707
15055,car,0.4456656575202942,204,564,328,643
15055,train,0.43058618903160095,518,447,858,768
15056,car,0.4456656575202942,204,564,328,643
15056,train,0.43058618903160095,518,447,858,768
15057,car,0.4495438039302826,912,586,1101,753
15057,car,0.4266565144062042,205,563,321,642
15057,truck,0.3732477128505707,525,444,853,769
15058,car,0.4495438039302826,912,586,1101,753
15058,car,0.4266565144062042,205,563,321,642
15058,truck,0.3732477128505707,525,444,853,769
15059,car,0.4495438039302826,912,586,1101,753
15059,car,0.4266565144062042,205,563,321,642
15059,truck,0.3732477128505707,525,444,853,769
15060,car,0.4495438039302826,912,586,1101,753
15060,car,0.4266565144062042,205,563,321,642
15060,truck,0.3732477128505707,525,444,853,769
15061,car,0.4495438039302826,912,586,1101,753
15061,car,0.4266565144062042,205,563,321,642
15061,truck,0.3732477128505707,525,444,853,769
15062,car,0.4495438039302826,912,586,1101,753
15062,car,0.4266565144062042,205,563,321,642
15062,truck,0.3732477128505707,525,444,853,769
15063,car,0.4363625645637512,916,593,1092,762
15063,truck,0.3743092119693756,538,450,855,770
15064,car,0.4363625645637512,916,593,1092,762
15064,truck,0.3743092119693756,538,450,855,770
15065,car,0.4363625645637512,916,593,1092,762
15065,truck,0.3743092119693756,538,450,855,770
15066,car,0.4363625645637512,916,593,1092,762
15066,truck,0.3743092119693756,538,450,855,770
15067,car,0.4363625645637512,916,593,1092,762
15067,truck,0.3743092119693756,538,450,855,770
15068,car,0.6536140441894531,923,591,1083,721
15068,truck,0.5002641081809998,556,462,857,762
15068,car,0.43612635135650635,204,564,331,643
15069,car,0.6536140441894531,923,591,1083,721
15069,truck,0.5002641081809998,556,462,857,762
15069,car,0.43612635135650635,204,564,331,643
15070,car,0.6536140441894531,923,591,1083,721
15070,truck,0.5002641081809998,556,462,857,762
15070,car,0.43612635135650635,204,564,331,643
15071,car,0.5465943813323975,924,591,1080,707
15071,car,0.4379378855228424,205,565,329,643
15071,truck,0.37333548069000244,562,463,858,760
15072,car,0.5465943813323975,924,591,1080,707
15072,car,0.4379378855228424,205,565,329,643
15072,truck,0.37333548069000244,562,463,858,760
15073,car,0.5465943813323975,924,591,1080,707
15073,car,0.4379378855228424,205,565,329,643
15073,truck,0.37333548069000244,562,463,858,760
15074,car,0.5465943813323975,924,591,1080,707
15074,car,0.4379378855228424,205,565,329,643
15074,truck,0.37333548069000244,562,463,858,760
15075,car,0.5337581634521484,934,592,1076,720
15075,truck,0.4773022532463074,571,468,857,752
15075,bus,0.424898624420166,571,468,856,750
15076,car,0.5337581634521484,934,592,1076,720
15076,truck,0.4773022532463074,571,468,857,752
15076,bus,0.424898624420166,571,468,856,750
15077,car,0.5337581634521484,934,592,1076,720
15077,truck,0.4773022532463074,571,468,857,752
15077,bus,0.424898624420166,571,468,856,750
15078,car,0.5337581634521484,934,592,1076,720
15078,truck,0.4773022532463074,571,468,857,752
15078,bus,0.424898624420166,571,468,856,750
15079,car,0.5337581634521484,934,592,1076,720
15079,truck,0.4773022532463074,571,468,857,752
15079,bus,0.424898624420166,571,468,856,750
15080,car,0.5337581634521484,934,592,1076,720
15080,truck,0.4773022532463074,571,468,857,752
15080,bus,0.424898624420166,571,468,856,750
15081,car,0.5337581634521484,934,592,1076,720
15081,truck,0.4773022532463074,571,468,857,752
15081,bus,0.424898624420166,571,468,856,750
15082,car,0.5337581634521484,934,592,1076,720
15082,truck,0.4773022532463074,571,468,857,752
15082,bus,0.424898624420166,571,468,856,750
15083,bus,0.5405100584030151,582,469,860,740
15083,car,0.5399717688560486,947,592,1072,725
15083,car,0.43444401025772095,205,563,321,644
15083,car,0.3646552860736847,937,591,1072,687
15084,bus,0.5405100584030151,582,469,860,740
15084,car,0.5399717688560486,947,592,1072,725
15084,car,0.43444401025772095,205,563,321,644
15084,car,0.3646552860736847,937,591,1072,687
15085,bus,0.5405100584030151,582,469,860,740
15085,car,0.5399717688560486,947,592,1072,725
15085,car,0.43444401025772095,205,563,321,644
15085,car,0.3646552860736847,937,591,1072,687
15086,bus,0.5405100584030151,582,469,860,740
15086,car,0.5399717688560486,947,592,1072,725
15086,car,0.43444401025772095,205,563,321,644
15086,car,0.3646552860736847,937,591,1072,687
15087,bus,0.5405100584030151,582,469,860,740
15087,car,0.5399717688560486,947,592,1072,725
15087,car,0.43444401025772095,205,563,321,644
15087,car,0.3646552860736847,937,591,1072,687
15088,bus,0.6647734642028809,587,471,861,743
15088,car,0.5065117478370667,948,592,1071,721
15088,car,0.42445969581604004,204,564,329,644
15088,car,0.3988696038722992,939,592,1070,685
15089,car,0.7489262819290161,0,686,49,809
15089,truck,0.6062843799591064,602,474,865,743
15089,car,0.47817888855934143,933,593,1067,713
15089,car,0.4216013550758362,203,564,326,643
15090,car,0.7489262819290161,0,686,49,809
15090,truck,0.6062843799591064,602,474,865,743
15090,car,0.47817888855934143,933,593,1067,713
15090,car,0.4216013550758362,203,564,326,643
15091,car,0.7489262819290161,0,686,49,809
15091,truck,0.6062843799591064,602,474,865,743
15091,car,0.47817888855934143,933,593,1067,713
15091,car,0.4216013550758362,203,564,326,643
15092,car,0.7489262819290161,0,686,49,809
15092,truck,0.6062843799591064,602,474,865,743
15092,car,0.47817888855934143,933,593,1067,713
15092,car,0.4216013550758362,203,564,326,643
15093,car,0.7489262819290161,0,686,49,809
15093,truck,0.6062843799591064,602,474,865,743
15093,car,0.47817888855934143,933,593,1067,713
15093,car,0.4216013550758362,203,564,326,643
15094,car,0.7489262819290161,0,686,49,809
15094,truck,0.6062843799591064,602,474,865,743
15094,car,0.47817888855934143,933,593,1067,713
15094,car,0.4216013550758362,203,564,326,643
15095,car,0.8268432021141052,0,678,100,828
15095,car,0.6064014434814453,937,593,1067,709
15095,truck,0.49600374698638916,608,477,866,738
15095,car,0.3678051829338074,204,564,330,642
15096,car,0.8268432021141052,0,678,100,828
15096,car,0.6064014434814453,937,593,1067,709
15096,truck,0.49600374698638916,608,477,866,738
15096,car,0.3678051829338074,204,564,330,642
15097,car,0.8156388998031616,0,676,139,834
15097,car,0.5998280644416809,936,590,1066,704
15097,truck,0.37869346141815186,616,493,867,721
15097,car,0.3775375485420227,204,564,328,643
15098,car,0.7984554171562195,0,677,155,837
15098,car,0.5871178507804871,937,590,1065,706
15098,bus,0.5367743372917175,618,489,868,718
15098,car,0.3537319600582123,204,564,330,643
15099,car,0.7984554171562195,0,677,155,837
15099,car,0.5871178507804871,937,590,1065,706
15099,bus,0.5367743372917175,618,489,868,718
15099,car,0.3537319600582123,204,564,330,643
15100,car,0.7984554171562195,0,677,155,837
15100,car,0.5871178507804871,937,590,1065,706
15100,bus,0.5367743372917175,618,489,868,718
15100,car,0.3537319600582123,204,564,330,643
15101,car,0.7984554171562195,0,677,155,837
15101,car,0.5871178507804871,937,590,1065,706
15101,bus,0.5367743372917175,618,489,868,718
15101,car,0.3537319600582123,204,564,330,643
15102,car,0.7984554171562195,0,677,155,837
15102,car,0.5871178507804871,937,590,1065,706
15102,bus,0.5367743372917175,618,489,868,718
15102,car,0.3537319600582123,204,564,330,643
15103,car,0.7984554171562195,0,677,155,837
15103,car,0.5871178507804871,937,590,1065,706
15103,bus,0.5367743372917175,618,489,868,718
15103,car,0.3537319600582123,204,564,330,643
15104,car,0.7958196997642517,0,676,191,837
15104,car,0.5645954608917236,939,588,1062,706
15104,bus,0.42593908309936523,624,491,869,712
15104,car,0.3733866512775421,203,564,330,645
15105,car,0.7958196997642517,0,676,191,837
15105,car,0.5645954608917236,939,588,1062,706
15105,bus,0.42593908309936523,624,491,869,712
15105,car,0.3733866512775421,203,564,330,645
15106,car,0.7958196997642517,0,676,191,837
15106,car,0.5645954608917236,939,588,1062,706
15106,bus,0.42593908309936523,624,491,869,712
15106,car,0.3733866512775421,203,564,330,645
15107,car,0.7958196997642517,0,676,191,837
15107,car,0.5645954608917236,939,588,1062,706
15107,bus,0.42593908309936523,624,491,869,712
15107,car,0.3733866512775421,203,564,330,645
15108,car,0.7863067388534546,0,672,210,838
15108,car,0.5579167604446411,939,588,1061,705
15108,truck,0.4195753335952759,627,490,870,712
15108,car,0.36487457156181335,205,563,327,643
15109,car,0.7863067388534546,0,672,210,838
15109,car,0.5579167604446411,939,588,1061,705
15109,truck,0.4195753335952759,627,490,870,712
15109,car,0.36487457156181335,205,563,327,643
15110,car,0.7863067388534546,0,672,210,838
15110,car,0.5579167604446411,939,588,1061,705
15110,truck,0.4195753335952759,627,490,870,712
15110,car,0.36487457156181335,205,563,327,643
15111,car,0.7863067388534546,0,672,210,838
15111,car,0.5579167604446411,939,588,1061,705
15111,truck,0.4195753335952759,627,490,870,712
15111,car,0.36487457156181335,205,563,327,643
15112,car,0.7863067388534546,0,672,210,838
15112,car,0.5579167604446411,939,588,1061,705
15112,truck,0.4195753335952759,627,490,870,712
15112,car,0.36487457156181335,205,563,327,643
15113,car,0.7863067388534546,0,672,210,838
15113,car,0.5579167604446411,939,588,1061,705
15113,truck,0.4195753335952759,627,490,870,712
15113,car,0.36487457156181335,205,563,327,643
15114,car,0.46016356348991394,916,587,1094,763
15114,truck,0.40155428647994995,535,448,849,771
15115,car,0.46016356348991394,916,587,1094,763
15115,truck,0.40155428647994995,535,448,849,771
15116,car,0.46016356348991394,916,587,1094,763
15116,truck,0.40155428647994995,535,448,849,771
15117,car,0.4360519051551819,916,593,1092,762
15117,truck,0.37352001667022705,538,450,855,770
15118,car,0.4360519051551819,916,593,1092,762
15118,truck,0.37352001667022705,538,450,855,770
15119,car,0.4360519051551819,916,593,1092,762
15119,truck,0.37352001667022705,538,450,855,770
15120,car,0.4360519051551819,916,593,1092,762
15120,truck,0.37352001667022705,538,450,855,770
15121,car,0.4360519051551819,916,593,1092,762
15121,truck,0.37352001667022705,538,450,855,770
15122,car,0.5400552749633789,922,591,1084,723
15122,truck,0.48246076703071594,550,457,860,762
15122,car,0.43553626537323,205,564,321,642
15123,car,0.5400552749633789,922,591,1084,723
15123,truck,0.48246076703071594,550,457,860,762
15123,car,0.43553626537323,205,564,321,642
15124,car,0.5400552749633789,922,591,1084,723
15124,truck,0.48246076703071594,550,457,860,762
15124,car,0.43553626537323,205,564,321,642
15125,car,0.5400552749633789,922,591,1084,723
15125,truck,0.48246076703071594,550,457,860,762
15125,car,0.43553626537323,205,564,321,642
15126,car,0.5400552749633789,922,591,1084,723
15126,truck,0.48246076703071594,550,457,860,762
15126,car,0.43553626537323,205,564,321,642
15127,car,0.5400552749633789,922,591,1084,723
15127,truck,0.48246076703071594,550,457,860,762
15127,car,0.43553626537323,205,564,321,642
15128,car,0.5400552749633789,922,591,1084,723
15128,truck,0.48246076703071594,550,457,860,762
15128,car,0.43553626537323,205,564,321,642
15129,car,0.5463203191757202,924,591,1080,707
15129,car,0.4375869333744049,205,565,329,643
15129,truck,0.374679833650589,562,463,858,760
15130,car,0.533915102481842,934,592,1076,720
15130,truck,0.47712165117263794,571,468,857,752
15130,bus,0.42462241649627686,571,468,856,750
15131,car,0.533915102481842,934,592,1076,720
15131,truck,0.47712165117263794,571,468,857,752
15131,bus,0.42462241649627686,571,468,856,750
15132,car,0.533915102481842,934,592,1076,720
15132,truck,0.47712165117263794,571,468,857,752
15132,bus,0.42462241649627686,571,468,856,750
15133,bus,0.6493023037910461,573,469,859,740
15133,car,0.45974791049957275,934,593,1074,716
15133,car,0.3747708797454834,206,564,323,642
15134,bus,0.6493023037910461,573,469,859,740
15134,car,0.45974791049957275,934,593,1074,716
15134,car,0.3747708797454834,206,564,323,642
15135,bus,0.6493023037910461,573,469,859,740
15135,car,0.45974791049957275,934,593,1074,716
15135,car,0.3747708797454834,206,564,323,642
15136,bus,0.6493023037910461,573,469,859,740
15136,car,0.45974791049957275,934,593,1074,716
15136,car,0.3747708797454834,206,564,323,642
15137,bus,0.6493023037910461,573,469,859,740
15137,car,0.45974791049957275,934,593,1074,716
15137,car,0.3747708797454834,206,564,323,642
15138,bus,0.5827270746231079,577,469,857,743
15138,car,0.5054994821548462,937,591,1073,730
15138,car,0.4018171429634094,205,564,326,644
15139,bus,0.5827270746231079,577,469,857,743
15139,car,0.5054994821548462,937,591,1073,730
15139,car,0.4018171429634094,205,564,326,644
15140,bus,0.5827270746231079,577,469,857,743
15140,car,0.5054994821548462,937,591,1073,730
15140,car,0.4018171429634094,205,564,326,644
15141,bus,0.5827270746231079,577,469,857,743
15141,car,0.5054994821548462,937,591,1073,730
15141,car,0.4018171429634094,205,564,326,644
15142,bus,0.5827270746231079,577,469,857,743
15142,car,0.5054994821548462,937,591,1073,730
15142,car,0.4018171429634094,205,564,326,644
15143,bus,0.5827270746231079,577,469,857,743
15143,car,0.5054994821548462,937,591,1073,730
15143,car,0.4018171429634094,205,564,326,644
15144,bus,0.5699947476387024,594,472,865,742
15144,truck,0.4589247405529022,595,471,865,744
15144,car,0.4137327969074249,204,564,329,643
15144,car,0.3914826214313507,951,593,1071,718
15144,car,0.36277395486831665,937,593,1068,666
15145,car,0.8099508285522461,0,681,66,818
15145,car,0.5229094624519348,933,592,1067,712
15145,truck,0.47143569588661194,605,475,865,740
15145,car,0.3941950500011444,204,564,329,643
