frame,class,prob,xmin,ymin,xmax,ymax
507,car,0.2558980882167816,809,582,856,625
508,truck,0.7148926854133606,520,452,855,763
508,car,0.44312798976898193,204,562,334,641
508,car,0.4064315855503082,913,592,1100,767
508,traffic light,0.3047387897968292,942,424,959,464
508,traffic light,0.2678292393684387,838,429,853,465
509,truck,0.7148926854133606,520,452,855,763
509,car,0.44312798976898193,204,562,334,641
509,car,0.4064315855503082,913,592,1100,767
509,traffic light,0.3047387897968292,942,424,959,464
509,traffic light,0.2678292393684387,838,429,853,465
510,truck,0.7148926854133606,520,452,855,763
510,car,0.44312798976898193,204,562,334,641
510,car,0.4064315855503082,913,592,1100,767
510,traffic light,0.3047387897968292,942,424,959,464
510,traffic light,0.2678292393684387,838,429,853,465
511,truck,0.7148926854133606,520,452,855,763
511,car,0.44312798976898193,204,562,334,641
511,car,0.4064315855503082,913,592,1100,767
511,traffic light,0.3047387897968292,942,424,959,464
511,traffic light,0.2678292393684387,838,429,853,465
512,truck,0.7148926854133606,520,452,855,763
512,car,0.44312798976898193,204,562,334,641
512,car,0.4064315855503082,913,592,1100,767
512,traffic light,0.3047387897968292,942,424,959,464
512,traffic light,0.2678292393684387,838,429,853,465
513,truck,0.7148926854133606,520,452,855,763
513,car,0.44312798976898193,204,562,334,641
513,car,0.4064315855503082,913,592,1100,767
513,traffic light,0.3047387897968292,942,424,959,464
513,traffic light,0.2678292393684387,838,429,853,465
514,truck,0.7148926854133606,520,452,855,763
514,car,0.44312798976898193,204,562,334,641
514,car,0.4064315855503082,913,592,1100,767
514,traffic light,0.3047387897968292,942,424,959,464
514,traffic light,0.2678292393684387,838,429,853,465
515,truck,0.7148926854133606,520,452,855,763
515,car,0.44312798976898193,204,562,334,641
515,car,0.4064315855503082,913,592,1100,767
515,traffic light,0.3047387897968292,942,424,959,464
515,traffic light,0.2678292393684387,838,429,853,465
516,truck,0.7148926854133606,520,452,855,763
516,car,0.44312798976898193,204,562,334,641
516,car,0.4064315855503082,913,592,1100,767
516,traffic light,0.3047387897968292,942,424,959,464
516,traffic light,0.2678292393684387,838,429,853,465
517,truck,0.7148926854133606,520,452,855,763
517,car,0.44312798976898193,204,562,334,641
517,car,0.4064315855503082,913,592,1100,767
517,traffic light,0.3047387897968292,942,424,959,464
517,traffic light,0.2678292393684387,838,429,853,465
518,truck,0.7148926854133606,520,452,855,763
518,car,0.44312798976898193,204,562,334,641
518,car,0.4064315855503082,913,592,1100,767
518,traffic light,0.3047387897968292,942,424,959,464
518,traffic light,0.2678292393684387,838,429,853,465
519,truck,0.7148926854133606,520,452,855,763
519,car,0.44312798976898193,204,562,334,641
519,car,0.4064315855503082,913,592,1100,767
519,traffic light,0.3047387897968292,942,424,959,464
519,traffic light,0.2678292393684387,838,429,853,465
520,truck,0.7148926854133606,520,452,855,763
520,car,0.44312798976898193,204,562,334,641
520,car,0.4064315855503082,913,592,1100,767
520,traffic light,0.3047387897968292,942,424,959,464
520,traffic light,0.2678292393684387,838,429,853,465
521,truck,0.7148926854133606,520,452,855,763
521,car,0.44312798976898193,204,562,334,641
521,car,0.4064315855503082,913,592,1100,767
521,traffic light,0.3047387897968292,942,424,959,464
521,traffic light,0.2678292393684387,838,429,853,465
522,truck,0.7148926854133606,520,452,855,763
522,car,0.44312798976898193,204,562,334,641
522,car,0.4064315855503082,913,592,1100,767
522,traffic light,0.3047387897968292,942,424,959,464
522,traffic light,0.2678292393684387,838,429,853,465
523,truck,0.7148926854133606,520,452,855,763
523,car,0.44312798976898193,204,562,334,641
523,car,0.4064315855503082,913,592,1100,767
523,traffic light,0.3047387897968292,942,424,959,464
523,traffic light,0.2678292393684387,838,429,853,465
524,truck,0.8085450530052185,545,458,861,762
524,car,0.5827218294143677,916,590,1085,730
524,car,0.45020225644111633,205,563,334,640
524,traffic light,0.3752346634864807,942,424,959,464
524,car,0.3662199079990387,882,590,922,615
524,traffic light,0.28821462392807007,838,429,854,466
525,truck,0.8085450530052185,545,458,861,762
525,car,0.5827218294143677,916,590,1085,730
525,car,0.45020225644111633,205,563,334,640
525,traffic light,0.3752346634864807,942,424,959,464
525,car,0.3662199079990387,882,590,922,615
525,traffic light,0.28821462392807007,838,429,854,466
526,truck,0.8085450530052185,545,458,861,762
526,car,0.5827218294143677,916,590,1085,730
526,car,0.45020225644111633,205,563,334,640
526,traffic light,0.3752346634864807,942,424,959,464
526,car,0.3662199079990387,882,590,922,615
526,traffic light,0.28821462392807007,838,429,854,466
527,truck,0.8085450530052185,545,458,861,762
527,car,0.5827218294143677,916,590,1085,730
527,car,0.45020225644111633,205,563,334,640
527,traffic light,0.3752346634864807,942,424,959,464
527,car,0.3662199079990387,882,590,922,615
527,traffic light,0.28821462392807007,838,429,854,466
528,truck,0.8085450530052185,545,458,861,762
528,car,0.5827218294143677,916,590,1085,730
528,car,0.45020225644111633,205,563,334,640
528,traffic light,0.3752346634864807,942,424,959,464
528,car,0.3662199079990387,882,590,922,615
528,traffic light,0.28821462392807007,838,429,854,466
529,truck,0.8085450530052185,545,458,861,762
529,car,0.5827218294143677,916,590,1085,730
529,car,0.45020225644111633,205,563,334,640
529,traffic light,0.3752346634864807,942,424,959,464
529,car,0.3662199079990387,882,590,922,615
529,traffic light,0.28821462392807007,838,429,854,466
530,truck,0.8085450530052185,545,458,861,762
530,car,0.5827218294143677,916,590,1085,730
530,car,0.45020225644111633,205,563,334,640
530,traffic light,0.3752346634864807,942,424,959,464
530,car,0.3662199079990387,882,590,922,615
530,traffic light,0.28821462392807007,838,429,854,466
531,truck,0.8085450530052185,545,458,861,762
531,car,0.5827218294143677,916,590,1085,730
531,car,0.45020225644111633,205,563,334,640
531,traffic light,0.3752346634864807,942,424,959,464
531,car,0.3662199079990387,882,590,922,615
531,traffic light,0.28821462392807007,838,429,854,466
532,truck,0.8085450530052185,545,458,861,762
532,car,0.5827218294143677,916,590,1085,730
532,car,0.45020225644111633,205,563,334,640
532,traffic light,0.3752346634864807,942,424,959,464
532,car,0.3662199079990387,882,590,922,615
532,traffic light,0.28821462392807007,838,429,854,466
533,truck,0.8085450530052185,545,458,861,762
533,car,0.5827218294143677,916,590,1085,730
533,car,0.45020225644111633,205,563,334,640
533,traffic light,0.3752346634864807,942,424,959,464
533,car,0.3662199079990387,882,590,922,615
533,traffic light,0.28821462392807007,838,429,854,466
534,truck,0.8085450530052185,545,458,861,762
534,car,0.5827218294143677,916,590,1085,730
534,car,0.45020225644111633,205,563,334,640
534,traffic light,0.3752346634864807,942,424,959,464
534,car,0.3662199079990387,882,590,922,615
534,traffic light,0.28821462392807007,838,429,854,466
535,truck,0.8085450530052185,545,458,861,762
535,car,0.5827218294143677,916,590,1085,730
535,car,0.45020225644111633,205,563,334,640
535,traffic light,0.3752346634864807,942,424,959,464
535,car,0.3662199079990387,882,590,922,615
535,traffic light,0.28821462392807007,838,429,854,466
536,truck,0.8085450530052185,545,458,861,762
536,car,0.5827218294143677,916,590,1085,730
536,car,0.45020225644111633,205,563,334,640
536,traffic light,0.3752346634864807,942,424,959,464
536,car,0.3662199079990387,882,590,922,615
536,traffic light,0.28821462392807007,838,429,854,466
537,truck,0.8085450530052185,545,458,861,762
537,car,0.5827218294143677,916,590,1085,730
537,car,0.45020225644111633,205,563,334,640
537,traffic light,0.3752346634864807,942,424,959,464
537,car,0.3662199079990387,882,590,922,615
537,traffic light,0.28821462392807007,838,429,854,466
538,truck,0.8085450530052185,545,458,861,762
538,car,0.5827218294143677,916,590,1085,730
538,car,0.45020225644111633,205,563,334,640
538,traffic light,0.3752346634864807,942,424,959,464
538,car,0.3662199079990387,882,590,922,615
538,traffic light,0.28821462392807007,838,429,854,466
539,truck,0.8085450530052185,545,458,861,762
539,car,0.5827218294143677,916,590,1085,730
539,car,0.45020225644111633,205,563,334,640
539,traffic light,0.3752346634864807,942,424,959,464
539,car,0.3662199079990387,882,590,922,615
539,traffic light,0.28821462392807007,838,429,854,466
540,truck,0.8085450530052185,545,458,861,762
540,car,0.5827218294143677,916,590,1085,730
540,car,0.45020225644111633,205,563,334,640
540,traffic light,0.3752346634864807,942,424,959,464
540,car,0.3662199079990387,882,590,922,615
540,traffic light,0.28821462392807007,838,429,854,466
541,truck,0.8085450530052185,545,458,861,762
541,car,0.5827218294143677,916,590,1085,730
541,car,0.45020225644111633,205,563,334,640
541,traffic light,0.3752346634864807,942,424,959,464
541,car,0.3662199079990387,882,590,922,615
541,traffic light,0.28821462392807007,838,429,854,466
542,truck,0.8085450530052185,545,458,861,762
542,car,0.5827218294143677,916,590,1085,730
542,car,0.45020225644111633,205,563,334,640
542,traffic light,0.3752346634864807,942,424,959,464
542,car,0.3662199079990387,882,590,922,615
542,traffic light,0.28821462392807007,838,429,854,466
543,truck,0.8085450530052185,545,458,861,762
543,car,0.5827218294143677,916,590,1085,730
543,car,0.45020225644111633,205,563,334,640
543,traffic light,0.3752346634864807,942,424,959,464
543,car,0.3662199079990387,882,590,922,615
543,traffic light,0.28821462392807007,838,429,854,466
544,truck,0.8085450530052185,545,458,861,762
544,car,0.5827218294143677,916,590,1085,730
544,car,0.45020225644111633,205,563,334,640
544,traffic light,0.3752346634864807,942,424,959,464
544,car,0.3662199079990387,882,590,922,615
544,traffic light,0.28821462392807007,838,429,854,466
545,truck,0.8085450530052185,545,458,861,762
545,car,0.5827218294143677,916,590,1085,730
545,car,0.45020225644111633,205,563,334,640
545,traffic light,0.3752346634864807,942,424,959,464
545,car,0.3662199079990387,882,590,922,615
545,traffic light,0.28821462392807007,838,429,854,466
546,truck,0.8085450530052185,545,458,861,762
546,car,0.5827218294143677,916,590,1085,730
546,car,0.45020225644111633,205,563,334,640
546,traffic light,0.3752346634864807,942,424,959,464
546,car,0.3662199079990387,882,590,922,615
546,traffic light,0.28821462392807007,838,429,854,466
547,truck,0.8085450530052185,545,458,861,762
547,car,0.5827218294143677,916,590,1085,730
547,car,0.45020225644111633,205,563,334,640
547,traffic light,0.3752346634864807,942,424,959,464
547,car,0.3662199079990387,882,590,922,615
547,traffic light,0.28821462392807007,838,429,854,466
548,truck,0.8085450530052185,545,458,861,762
548,car,0.5827218294143677,916,590,1085,730
548,car,0.45020225644111633,205,563,334,640
548,traffic light,0.3752346634864807,942,424,959,464
548,car,0.3662199079990387,882,590,922,615
548,traffic light,0.28821462392807007,838,429,854,466
549,truck,0.8085450530052185,545,458,861,762
549,car,0.5827218294143677,916,590,1085,730
549,car,0.45020225644111633,205,563,334,640
549,traffic light,0.3752346634864807,942,424,959,464
549,car,0.3662199079990387,882,590,922,615
549,traffic light,0.28821462392807007,838,429,854,466
550,truck,0.8085450530052185,545,458,861,762
550,car,0.5827218294143677,916,590,1085,730
550,car,0.45020225644111633,205,563,334,640
550,traffic light,0.3752346634864807,942,424,959,464
550,car,0.3662199079990387,882,590,922,615
550,traffic light,0.28821462392807007,838,429,854,466
551,truck,0.8085450530052185,545,458,861,762
551,car,0.5827218294143677,916,590,1085,730
551,car,0.45020225644111633,205,563,334,640
551,traffic light,0.3752346634864807,942,424,959,464
551,car,0.3662199079990387,882,590,922,615
551,traffic light,0.28821462392807007,838,429,854,466
552,truck,0.8085450530052185,545,458,861,762
552,car,0.5827218294143677,916,590,1085,730
552,car,0.45020225644111633,205,563,334,640
552,traffic light,0.3752346634864807,942,424,959,464
552,car,0.3662199079990387,882,590,922,615
552,traffic light,0.28821462392807007,838,429,854,466
553,truck,0.8085450530052185,545,458,861,762
553,car,0.5827218294143677,916,590,1085,730
553,car,0.45020225644111633,205,563,334,640
553,traffic light,0.3752346634864807,942,424,959,464
553,car,0.3662199079990387,882,590,922,615
553,traffic light,0.28821462392807007,838,429,854,466
554,car,0.6956002712249756,927,589,1073,723
554,truck,0.5433453917503357,586,471,869,745
554,car,0.43385055661201477,204,562,334,639
554,bus,0.37364253401756287,586,472,866,745
554,traffic light,0.34963658452033997,942,423,959,464
554,car,0.34012535214424133,872,589,910,614
554,traffic light,0.31822407245635986,838,430,854,466
554,train,0.28088822960853577,587,471,865,743
554,traffic light,0.260064035654068,654,281,681,357
555,car,0.6956002712249756,927,589,1073,723
555,truck,0.5433453917503357,586,471,869,745
555,car,0.43385055661201477,204,562,334,639
555,bus,0.37364253401756287,586,472,866,745
555,traffic light,0.34963658452033997,942,423,959,464
555,car,0.34012535214424133,872,589,910,614
555,traffic light,0.31822407245635986,838,430,854,466
555,train,0.28088822960853577,587,471,865,743
555,traffic light,0.260064035654068,654,281,681,357
556,car,0.6956002712249756,927,589,1073,723
556,truck,0.5433453917503357,586,471,869,745
556,car,0.43385055661201477,204,562,334,639
556,bus,0.37364253401756287,586,472,866,745
556,traffic light,0.34963658452033997,942,423,959,464
556,car,0.34012535214424133,872,589,910,614
556,traffic light,0.31822407245635986,838,430,854,466
556,train,0.28088822960853577,587,471,865,743
556,traffic light,0.260064035654068,654,281,681,357
557,car,0.6956002712249756,927,589,1073,723
557,truck,0.5433453917503357,586,471,869,745
557,car,0.43385055661201477,204,562,334,639
557,bus,0.37364253401756287,586,472,866,745
557,traffic light,0.34963658452033997,942,423,959,464
557,car,0.34012535214424133,872,589,910,614
557,traffic light,0.31822407245635986,838,430,854,466
557,train,0.28088822960853577,587,471,865,743
557,traffic light,0.260064035654068,654,281,681,357
558,car,0.6956002712249756,927,589,1073,723
558,truck,0.5433453917503357,586,471,869,745
558,car,0.43385055661201477,204,562,334,639
558,bus,0.37364253401756287,586,472,866,745
558,traffic light,0.34963658452033997,942,423,959,464
558,car,0.34012535214424133,872,589,910,614
558,traffic light,0.31822407245635986,838,430,854,466
558,train,0.28088822960853577,587,471,865,743
558,traffic light,0.260064035654068,654,281,681,357
559,car,0.6956002712249756,927,589,1073,723
559,truck,0.5433453917503357,586,471,869,745
559,car,0.43385055661201477,204,562,334,639
559,bus,0.37364253401756287,586,472,866,745
559,traffic light,0.34963658452033997,942,423,959,464
559,car,0.34012535214424133,872,589,910,614
559,traffic light,0.31822407245635986,838,430,854,466
559,train,0.28088822960853577,587,471,865,743
559,traffic light,0.260064035654068,654,281,681,357
560,car,0.6956002712249756,927,589,1073,723
560,truck,0.5433453917503357,586,471,869,745
560,car,0.43385055661201477,204,562,334,639
560,bus,0.37364253401756287,586,472,866,745
560,traffic light,0.34963658452033997,942,423,959,464
560,car,0.34012535214424133,872,589,910,614
560,traffic light,0.31822407245635986,838,430,854,466
560,train,0.28088822960853577,587,471,865,743
560,traffic light,0.260064035654068,654,281,681,357
561,car,0.6956002712249756,927,589,1073,723
561,truck,0.5433453917503357,586,471,869,745
561,car,0.43385055661201477,204,562,334,639
561,bus,0.37364253401756287,586,472,866,745
561,traffic light,0.34963658452033997,942,423,959,464
561,car,0.34012535214424133,872,589,910,614
561,traffic light,0.31822407245635986,838,430,854,466
561,train,0.28088822960853577,587,471,865,743
561,traffic light,0.260064035654068,654,281,681,357
562,car,0.6956002712249756,927,589,1073,723
562,truck,0.5433453917503357,586,471,869,745
562,car,0.43385055661201477,204,562,334,639
562,bus,0.37364253401756287,586,472,866,745
562,traffic light,0.34963658452033997,942,423,959,464
562,car,0.34012535214424133,872,589,910,614
562,traffic light,0.31822407245635986,838,430,854,466
562,train,0.28088822960853577,587,471,865,743
562,traffic light,0.260064035654068,654,281,681,357
563,car,0.6956002712249756,927,589,1073,723
563,truck,0.5433453917503357,586,471,869,745
563,car,0.43385055661201477,204,562,334,639
563,bus,0.37364253401756287,586,472,866,745
563,traffic light,0.34963658452033997,942,423,959,464
563,car,0.34012535214424133,872,589,910,614
563,traffic light,0.31822407245635986,838,430,854,466
563,train,0.28088822960853577,587,471,865,743
563,traffic light,0.260064035654068,654,281,681,357
564,car,0.6956002712249756,927,589,1073,723
564,truck,0.5433453917503357,586,471,869,745
564,car,0.43385055661201477,204,562,334,639
564,bus,0.37364253401756287,586,472,866,745
564,traffic light,0.34963658452033997,942,423,959,464
564,car,0.34012535214424133,872,589,910,614
564,traffic light,0.31822407245635986,838,430,854,466
564,train,0.28088822960853577,587,471,865,743
564,traffic light,0.260064035654068,654,281,681,357
565,car,0.6956002712249756,927,589,1073,723
565,truck,0.5433453917503357,586,471,869,745
565,car,0.43385055661201477,204,562,334,639
565,bus,0.37364253401756287,586,472,866,745
565,traffic light,0.34963658452033997,942,423,959,464
565,car,0.34012535214424133,872,589,910,614
565,traffic light,0.31822407245635986,838,430,854,466
565,train,0.28088822960853577,587,471,865,743
565,traffic light,0.260064035654068,654,281,681,357
566,car,0.6956002712249756,927,589,1073,723
566,truck,0.5433453917503357,586,471,869,745
566,car,0.43385055661201477,204,562,334,639
566,bus,0.37364253401756287,586,472,866,745
566,traffic light,0.34963658452033997,942,423,959,464
566,car,0.34012535214424133,872,589,910,614
566,traffic light,0.31822407245635986,838,430,854,466
566,train,0.28088822960853577,587,471,865,743
566,traffic light,0.260064035654068,654,281,681,357
567,car,0.6956002712249756,927,589,1073,723
567,truck,0.5433453917503357,586,471,869,745
567,car,0.43385055661201477,204,562,334,639
567,bus,0.37364253401756287,586,472,866,745
567,traffic light,0.34963658452033997,942,423,959,464
567,car,0.34012535214424133,872,589,910,614
567,traffic light,0.31822407245635986,838,430,854,466
567,train,0.28088822960853577,587,471,865,743
567,traffic light,0.260064035654068,654,281,681,357
568,car,0.6956002712249756,927,589,1073,723
568,truck,0.5433453917503357,586,471,869,745
568,car,0.43385055661201477,204,562,334,639
568,bus,0.37364253401756287,586,472,866,745
568,traffic light,0.34963658452033997,942,423,959,464
568,car,0.34012535214424133,872,589,910,614
568,traffic light,0.31822407245635986,838,430,854,466
568,train,0.28088822960853577,587,471,865,743
568,traffic light,0.260064035654068,654,281,681,357
569,car,0.6956002712249756,927,589,1073,723
569,truck,0.5433453917503357,586,471,869,745
569,car,0.43385055661201477,204,562,334,639
569,bus,0.37364253401756287,586,472,866,745
569,traffic light,0.34963658452033997,942,423,959,464
569,car,0.34012535214424133,872,589,910,614
569,traffic light,0.31822407245635986,838,430,854,466
569,train,0.28088822960853577,587,471,865,743
569,traffic light,0.260064035654068,654,281,681,357
570,car,0.6956002712249756,927,589,1073,723
570,truck,0.5433453917503357,586,471,869,745
570,car,0.43385055661201477,204,562,334,639
570,bus,0.37364253401756287,586,472,866,745
570,traffic light,0.34963658452033997,942,423,959,464
570,car,0.34012535214424133,872,589,910,614
570,traffic light,0.31822407245635986,838,430,854,466
570,train,0.28088822960853577,587,471,865,743
570,traffic light,0.260064035654068,654,281,681,357
571,car,0.6956002712249756,927,589,1073,723
571,truck,0.5433453917503357,586,471,869,745
571,car,0.43385055661201477,204,562,334,639
571,bus,0.37364253401756287,586,472,866,745
571,traffic light,0.34963658452033997,942,423,959,464
571,car,0.34012535214424133,872,589,910,614
571,traffic light,0.31822407245635986,838,430,854,466
571,train,0.28088822960853577,587,471,865,743
571,traffic light,0.260064035654068,654,281,681,357
572,car,0.6956002712249756,927,589,1073,723
572,truck,0.5433453917503357,586,471,869,745
572,car,0.43385055661201477,204,562,334,639
572,bus,0.37364253401756287,586,472,866,745
572,traffic light,0.34963658452033997,942,423,959,464
572,car,0.34012535214424133,872,589,910,614
572,traffic light,0.31822407245635986,838,430,854,466
572,train,0.28088822960853577,587,471,865,743
572,traffic light,0.260064035654068,654,281,681,357
573,car,0.6956002712249756,927,589,1073,723
573,truck,0.5433453917503357,586,471,869,745
573,car,0.43385055661201477,204,562,334,639
573,bus,0.37364253401756287,586,472,866,745
573,traffic light,0.34963658452033997,942,423,959,464
573,car,0.34012535214424133,872,589,910,614
573,traffic light,0.31822407245635986,838,430,854,466
573,train,0.28088822960853577,587,471,865,743
573,traffic light,0.260064035654068,654,281,681,357
574,car,0.6956002712249756,927,589,1073,723
574,truck,0.5433453917503357,586,471,869,745
574,car,0.43385055661201477,204,562,334,639
574,bus,0.37364253401756287,586,472,866,745
574,traffic light,0.34963658452033997,942,423,959,464
574,car,0.34012535214424133,872,589,910,614
574,traffic light,0.31822407245635986,838,430,854,466
574,train,0.28088822960853577,587,471,865,743
574,traffic light,0.260064035654068,654,281,681,357
575,car,0.6956002712249756,927,589,1073,723
575,truck,0.5433453917503357,586,471,869,745
575,car,0.43385055661201477,204,562,334,639
575,bus,0.37364253401756287,586,472,866,745
575,traffic light,0.34963658452033997,942,423,959,464
575,car,0.34012535214424133,872,589,910,614
575,traffic light,0.31822407245635986,838,430,854,466
575,train,0.28088822960853577,587,471,865,743
575,traffic light,0.260064035654068,654,281,681,357
576,car,0.6956002712249756,927,589,1073,723
576,truck,0.5433453917503357,586,471,869,745
576,car,0.43385055661201477,204,562,334,639
576,bus,0.37364253401756287,586,472,866,745
576,traffic light,0.34963658452033997,942,423,959,464
576,car,0.34012535214424133,872,589,910,614
576,traffic light,0.31822407245635986,838,430,854,466
576,train,0.28088822960853577,587,471,865,743
576,traffic light,0.260064035654068,654,281,681,357
577,car,0.6956002712249756,927,589,1073,723
577,truck,0.5433453917503357,586,471,869,745
577,car,0.43385055661201477,204,562,334,639
577,bus,0.37364253401756287,586,472,866,745
577,traffic light,0.34963658452033997,942,423,959,464
577,car,0.34012535214424133,872,589,910,614
577,traffic light,0.31822407245635986,838,430,854,466
577,train,0.28088822960853577,587,471,865,743
577,traffic light,0.260064035654068,654,281,681,357
578,car,0.8713229894638062,0,675,155,836
578,truck,0.791572630405426,618,480,867,735
578,car,0.6868507862091064,935,589,1062,709
578,traffic light,0.3798074424266815,943,425,959,464
578,car,0.3667703866958618,204,562,334,638
578,traffic light,0.3116113841533661,838,430,854,467
578,traffic light,0.25871965289115906,654,280,682,357
579,car,0.8713229894638062,0,675,155,836
579,truck,0.791572630405426,618,480,867,735
579,car,0.6868507862091064,935,589,1062,709
579,traffic light,0.3798074424266815,943,425,959,464
579,car,0.3667703866958618,204,562,334,638
579,traffic light,0.3116113841533661,838,430,854,467
579,traffic light,0.25871965289115906,654,280,682,357
580,car,0.8713229894638062,0,675,155,836
580,truck,0.791572630405426,618,480,867,735
580,car,0.6868507862091064,935,589,1062,709
580,traffic light,0.3798074424266815,943,425,959,464
580,car,0.3667703866958618,204,562,334,638
580,traffic light,0.3116113841533661,838,430,854,467
580,traffic light,0.25871965289115906,654,280,682,357
581,car,0.8713229894638062,0,675,155,836
581,truck,0.791572630405426,618,480,867,735
581,car,0.6868507862091064,935,589,1062,709
581,traffic light,0.3798074424266815,943,425,959,464
581,car,0.3667703866958618,204,562,334,638
581,traffic light,0.3116113841533661,838,430,854,467
581,traffic light,0.25871965289115906,654,280,682,357
582,car,0.8713229894638062,0,675,155,836
582,truck,0.791572630405426,618,480,867,735
582,car,0.6868507862091064,935,589,1062,709
582,traffic light,0.3798074424266815,943,425,959,464
582,car,0.3667703866958618,204,562,334,638
582,traffic light,0.3116113841533661,838,430,854,467
582,traffic light,0.25871965289115906,654,280,682,357
583,car,0.8713229894638062,0,675,155,836
583,truck,0.791572630405426,618,480,867,735
583,car,0.6868507862091064,935,589,1062,709
583,traffic light,0.3798074424266815,943,425,959,464
583,car,0.3667703866958618,204,562,334,638
583,traffic light,0.3116113841533661,838,430,854,467
583,traffic light,0.25871965289115906,654,280,682,357
584,car,0.8713229894638062,0,675,155,836
584,truck,0.791572630405426,618,480,867,735
584,car,0.6868507862091064,935,589,1062,709
584,traffic light,0.3798074424266815,943,425,959,464
584,car,0.3667703866958618,204,562,334,638
584,traffic light,0.3116113841533661,838,430,854,467
584,traffic light,0.25871965289115906,654,280,682,357
585,car,0.8713229894638062,0,675,155,836
585,truck,0.791572630405426,618,480,867,735
585,car,0.6868507862091064,935,589,1062,709
585,traffic light,0.3798074424266815,943,425,959,464
585,car,0.3667703866958618,204,562,334,638
585,traffic light,0.3116113841533661,838,430,854,467
585,traffic light,0.25871965289115906,654,280,682,357
586,car,0.8713229894638062,0,675,155,836
586,truck,0.791572630405426,618,480,867,735
586,car,0.6868507862091064,935,589,1062,709
586,traffic light,0.3798074424266815,943,425,959,464
586,car,0.3667703866958618,204,562,334,638
586,traffic light,0.3116113841533661,838,430,854,467
586,traffic light,0.25871965289115906,654,280,682,357
587,car,0.8713229894638062,0,675,155,836
587,truck,0.791572630405426,618,480,867,735
587,car,0.6868507862091064,935,589,1062,709
587,traffic light,0.3798074424266815,943,425,959,464
587,car,0.3667703866958618,204,562,334,638
587,traffic light,0.3116113841533661,838,430,854,467
587,traffic light,0.25871965289115906,654,280,682,357
588,car,0.8713229894638062,0,675,155,836
588,truck,0.791572630405426,618,480,867,735
588,car,0.6868507862091064,935,589,1062,709
588,traffic light,0.3798074424266815,943,425,959,464
588,car,0.3667703866958618,204,562,334,638
588,traffic light,0.3116113841533661,838,430,854,467
588,traffic light,0.25871965289115906,654,280,682,357
589,car,0.8713229894638062,0,675,155,836
589,truck,0.791572630405426,618,480,867,735
589,car,0.6868507862091064,935,589,1062,709
589,traffic light,0.3798074424266815,943,425,959,464
589,car,0.3667703866958618,204,562,334,638
589,traffic light,0.3116113841533661,838,430,854,467
589,traffic light,0.25871965289115906,654,280,682,357
590,car,0.8713229894638062,0,675,155,836
590,truck,0.791572630405426,618,480,867,735
590,car,0.6868507862091064,935,589,1062,709
590,traffic light,0.3798074424266815,943,425,959,464
590,car,0.3667703866958618,204,562,334,638
590,traffic light,0.3116113841533661,838,430,854,467
590,traffic light,0.25871965289115906,654,280,682,357
591,car,0.8713229894638062,0,675,155,836
591,truck,0.791572630405426,618,480,867,735
591,car,0.6868507862091064,935,589,1062,709
591,traffic light,0.3798074424266815,943,425,959,464
591,car,0.3667703866958618,204,562,334,638
591,traffic light,0.3116113841533661,838,430,854,467
591,traffic light,0.25871965289115906,654,280,682,357
592,car,0.8713229894638062,0,675,155,836
592,truck,0.791572630405426,618,480,867,735
592,car,0.6868507862091064,935,589,1062,709
592,traffic light,0.3798074424266815,943,425,959,464
592,car,0.3667703866958618,204,562,334,638
592,traffic light,0.3116113841533661,838,430,854,467
592,traffic light,0.25871965289115906,654,280,682,357
593,car,0.8017728924751282,0,667,208,841
593,truck,0.6605898141860962,627,482,872,725
593,car,0.6344971656799316,934,590,1061,705
593,traffic light,0.36260926723480225,943,424,959,463
593,traffic light,0.327238529920578,838,430,854,467
593,car,0.3077530562877655,931,593,954,628
593,traffic light,0.2872994840145111,654,280,681,357
593,car,0.27570968866348267,203,562,334,640
594,car,0.8017728924751282,0,667,208,841
594,truck,0.6605898141860962,627,482,872,725
594,car,0.6344971656799316,934,590,1061,705
594,traffic light,0.36260926723480225,943,424,959,463
594,traffic light,0.327238529920578,838,430,854,467
594,car,0.3077530562877655,931,593,954,628
594,traffic light,0.2872994840145111,654,280,681,357
594,car,0.27570968866348267,203,562,334,640
595,car,0.8017728924751282,0,667,208,841
595,truck,0.6605898141860962,627,482,872,725
595,car,0.6344971656799316,934,590,1061,705
595,traffic light,0.36260926723480225,943,424,959,463
595,traffic light,0.327238529920578,838,430,854,467
595,car,0.3077530562877655,931,593,954,628
595,traffic light,0.2872994840145111,654,280,681,357
595,car,0.27570968866348267,203,562,334,640
596,car,0.8017728924751282,0,667,208,841
596,truck,0.6605898141860962,627,482,872,725
596,car,0.6344971656799316,934,590,1061,705
596,traffic light,0.36260926723480225,943,424,959,463
596,traffic light,0.327238529920578,838,430,854,467
596,car,0.3077530562877655,931,593,954,628
596,traffic light,0.2872994840145111,654,280,681,357
596,car,0.27570968866348267,203,562,334,640
597,car,0.8017728924751282,0,667,208,841
597,truck,0.6605898141860962,627,482,872,725
597,car,0.6344971656799316,934,590,1061,705
597,traffic light,0.36260926723480225,943,424,959,463
597,traffic light,0.327238529920578,838,430,854,467
597,car,0.3077530562877655,931,593,954,628
597,traffic light,0.2872994840145111,654,280,681,357
597,car,0.27570968866348267,203,562,334,640
598,car,0.8017728924751282,0,667,208,841
598,truck,0.6605898141860962,627,482,872,725
598,car,0.6344971656799316,934,590,1061,705
